subject_name,task,robot,trial,success,success_time,disturbance
jane_doe,Bookshelf,PandaSSLIM,0,True,14.435210227966309,0.1700110480296418
jane_doe,Bookshelf,PandaSSLIM,1,True,13.505935907363892,0.1662983701969867
jane_doe,Bookshelf,PandaSSLIM,2,True,11.14150071144104,0.1582749844064056
jane_doe,Bookshelf,PandaSSLIM,3,True,16.988231420516968,0.08243881849868574
jane_doe,Bookshelf,PandaSSLIM,0,False,31.587390661239624,0.08296093867526722
jane_doe,Bookshelf,PandaSSLIM,1,True,20.044723749160767,0.0891078675010154
jane_doe,Bookshelf,PandaSSLIM,2,True,16.219050407409668,0.08505226224064234
jane_doe,Bookshelf,PandaSSLIM,3,True,12.82651686668396,0.08420655770854496
jane_doe,Bookshelf,PandaSSLIM,4,True,18.65521740913391,0.08495973144396118
jane_doe,Bookshelf,PandaSSLIM,0,True,21.42019748687744,0.08384631778280227
jane_doe,Bookshelf,PandaSSLIM,1,True,19.432239532470703,0.08383436299235836
jane_doe,Bookshelf,PandaSSLIM,2,True,22.79222869873047,0.14872849280135753
jane_doe,Bookshelf,PandaSSLIM,3,False,14.066182136535645,0.20226606653351203
jane_doe,Bookshelf,PandaWrist,0,True,56.689404010772705,0.27736501759959514
jane_doe,Bookshelf,PandaWrist,0,True,10.678026676177979,0.31102602418746306
jane_doe,Bookshelf,PandaWrist,1,True,19.724239110946655,0.24863875830611665
jane_doe,Bookshelf,PandaWrist,2,True,14.00488829612732,0.2520123309643816
jane_doe,DrawerPick,PandaWrist,0,True,10.2146635055542,
jane_doe,DrawerPick,PandaWrist,1,True,13.253268003463745,
jane_doe,DrawerPick,PandaWrist,0,True,14.862727403640747,
jane_doe,DrawerPick,PandaSSLIM,0,True,21.54986333847046,
jane_doe,DrawerPick,PandaSSLIM,0,True,12.644247055053711,
jane_doe,DrawerPick,PandaSSLIM,0,True,21.694104194641113,
jane_doe,DrawerPick,PandaSSLIM,1,True,32.672194957733154,
jane_doe,DrawerPick,PandaSSLIM,2,True,19.132938146591187,
jane_doe,DrawerPick,PandaSSLIM,0,True,15.317668676376343,
jane_doe,DrawerPick,PandaWrist,0,True,21.423818111419678,
jane_doe,DrawerPick,PandaWrist,1,True,15.541358232498169,
jane_doe,DrawerPick,PandaWrist,2,True,16.520044803619385,
jane_doe,DrawerPick,PandaWrist,3,True,16.214823007583618,
jane_doe,DrawerPick,PandaWrist,4,True,27.66694736480713,
jane_doe,DrawerPick,Panda,0,True,37.27237153053284,
jane_doe,DrawerPick,Panda,1,True,12.643161535263062,
jane_doe,DrawerPick,Panda,2,True,17.30738925933838,
jane_doe,DrawerPick,Panda,3,True,15.11259937286377,
jane_doe,DrawerPick,Panda,4,True,22.597063064575195,
jane_doe,DrawerPick,PandaSSLIM,0,True,15.284610986709595,
jane_doe,DrawerPick,PandaSSLIM,1,True,16.041391372680664,
jane_doe,DrawerPick,PandaSSLIM,2,True,25.821309328079224,
jane_doe,DrawerPick,PandaSSLIM,3,True,15.672816038131714,
jane_doe,DrawerPick,PandaSSLIM,4,True,14.295037508010864,
jane_doe,DrawerPick,Panda,0,True,28.00987458229065,
jane_doe,DrawerPick,Panda,3,False,60.01738667488098,
jane_doe,DrawerPick,Panda,4,False,60.00379729270935,
jane_doe,DrawerPick,PandaSSLIM,0,True,12.253154039382935,
jane_doe,DrawerPick,PandaSSLIM,1,True,12.602278232574463,
jane_doe,DrawerPick,PandaSSLIM,2,True,15.182440042495728,
jane_doe,DrawerPick,PandaSSLIM,3,True,12.236834287643433,
jane_doe,DrawerPick,PandaSSLIM,4,True,59.30178475379944,
jane_doe,DrawerPick,PandaWrist,0,True,11.569667100906372,
jane_doe,DrawerPick,PandaWrist,1,True,16.27541708946228,
jane_doe,DrawerPick,PandaWrist,2,True,32.47963333129883,
jane_doe,DrawerPick,PandaWrist,3,True,38.30218195915222,
jane_doe,DrawerPick,PandaWrist,0,True,10.638636350631714,
jane_doe,DrawerPick,PandaWrist,1,True,10.715574264526367,
jane_doe,DrawerPick,PandaWrist,2,True,14.650707960128784,
jane_doe,DrawerPick,PandaWrist,3,True,12.363121747970581,
jane_doe,Bookshelf,PandaSSLIM,0,True,13.278382539749146,0.08120859680536113
jane_doe,Bookshelf,PandaSSLIM,1,True,14.202897548675537,0.081728530528377
jane_doe,Bookshelf,PandaSSLIM,2,True,9.658197164535522,0.15529577498586686
jane_doe,Bookshelf,PandaSSLIM,3,True,9.13383150100708,0.0807350145463811
jane_doe,Bookshelf,PandaSSLIM,4,True,9.777909994125366,0.14646553443338917
jane_doe,ConstrainedReorient,PandaWrist,0,0,22.14760994911194,
jane_doe,DrawerPick,PandaWrist,4,True,54.67198395729065,
jane_doe,DrawerPick,PandaSSLIM,4,True,29.29957604408264,
jane_doe,DrawerPick,PandaSSLIM,0,True,17.56958818435669,
jane_doe,DrawerPick,PandaSSLIM,4,True,19.648464679718018,
jane_doe,DrawerPick,PandaSSLIM,0,True,26.483664751052856,
jane_doe,DrawerPick,PandaSSLIM,1,True,33.068485736846924,
jane_doe,DrawerPick,PandaSSLIM,2,True,18.775731801986694,
jane_doe,DrawerPick,PandaSSLIM,3,True,27.289294242858887,
jane_doe,DrawerPick,PandaSSLIM,4,True,36.67234468460083,
jane_doe,DrawerPick,PandaWrist,0,True,34.5242178440094,
jane_doe,DrawerPick,PandaWrist,1,True,54.37743782997131,
jane_doe,DrawerPick,PandaWrist,2,True,54.5359742641449,
jane_doe,DrawerPick,PandaWrist,3,False,60.00428223609924,
jane_doe,DrawerPick,PandaSSLIM,0,False,60.00599408149719,
jane_doe,ConstrainedReorient,Panda,0,2,11.5541832447052,
jane_doe,Bookshelf,PandaWrist,0,True,29.825156211853027,0.22707657105933216
jane_doe,ConstrainedReorient,Panda,0,2,18.27250075340271,
jane_doe,Bookshelf,PandaWrist,0,True,19.539769172668457,0.2964468934548439
jane_doe,Bookshelf,PandaWrist,1,True,20.024957180023193,0.21944206508206943
jane_doe,Bookshelf,PandaWrist,2,True,18.88758397102356,0.3056471821058957
jane_doe,Bookshelf,PandaSSLIM,0,True,16.52828884124756,0.09493132449556521
jane_doe,Bookshelf,PandaSSLIM,1,True,13.524332761764526,0.08189909274094948
jane_doe,Bookshelf,PandaSSLIM,2,True,12.6262948513031,0.129652776915334
jane_doe,Bookshelf,PandaSSLIM,3,True,12.230017185211182,0.13787867389681993
jane_doe,Bookshelf,PandaSSLIM,4,True,15.652137994766235,0.12272322258851914
jane_doe,DrawerPick,PandaWrist,0,True,15.358083963394165,
jane_doe,DrawerPick,PandaWrist,1,True,49.49229884147644,
jane_doe,DrawerPick,PandaWrist,2,False,60.01048421859741,
jane_doe,DrawerPick,PandaSSLIM,0,True,18.42401099205017,
jane_doe,DrawerPick,PandaSSLIM,0,True,18.615882396697998,
jane_doe,ConstrainedReorient,PandaSSLIM,0,2,15.668008089065552,
jane_doe,ConstrainedReorient,PandaSSLIM,1,2,49.01766920089722,
jane_doe,ConstrainedReorient,PandaSSLIM,0,2,20.842138290405273,
jane_doe,ConstrainedReorient,PandaSSLIM,0,2,16.66052484512329,
jane_doe,ConstrainedReorient,PandaSSLIM,1,2,12.190545320510864,
jane_doe,ConstrainedReorient,PandaSSLIM,2,0,60.007349729537964,
jane_doe,ConstrainedReorient,PandaSSLIM,3,2,10.6407151222229,
jane_doe,ConstrainedReorient,PandaSSLIM,4,2,58.20928907394409,
jane_doe,ConstrainedReorient,PandaSSLIM,0,2,79.9290292263031,
jane_doe,ConstrainedReorient,PandaSSLIM,1,0,60.00507068634033,
